"","Lake","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species"
"22","Annette","ANN_RBT_28",18026,11,0.35,116.164,-16.045,23.711,6.603,"ANN_RBT_28",-16.1381878829239,-17.8340890908972,-2.91416651329227,0.978557356719457,-10.8483209197124,-26.549273708276,-26.6404633966683,6.46924638734663,6.43664285714286,28,1,"RS;HR;KL","ANN-RBT-28",145.8,25.2,11.5,27.5,2143,"488",NA,"",27.7,14,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"23","Annette","ANN_RBT_29",18051,36,0.346,116.197,-19.34,21.52,5.993,"ANN_RBT_29",-19.6449785259327,-17.8344411408007,-2.91439654071625,0.978549353660603,-10.8481191487714,-29.7732636485675,-30.0717001879993,5.86273003379747,5.82664285714286,29,1,"RS;HR;KL","ANN-RBT-29",152.9,32.8,14,37.1,4893,"1163",NA,"",35.3,16.5,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"24","Annette","ANN_RBT_30",16584,28,0.344,168.211,-20.128,20.486,6.651,"ANN_RBT_30",-20.1014449357918,-18.1956530962926,-3.41181614473764,0.987565004121911,-10.330609774959,-30.2083181779248,-30.1820933258306,6.21647715352662,6.21590952380952,30,1,"RS;HR;KL","ANN-RBT-30",167,28.9,15.5,44.3,2807,"386",NA,"",31.4,18,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"25","Annette","ANN_RBT_18",16409,23,0.351,144.895,-22.917,24.285,5.834,"ANN_RBT_18",-23.31671477844,-17.8577999128587,-2.31913293994616,0.939591538029043,-11.5209623140622,-33.0535815910738,-33.4291502145211,5.35269642905623,5.37975,18,1,"RS;HR;KL","ANN-RBT-18",173.9,34.6,16.2,56,5908,"1208",NA,"",37.1,18.7,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"26","Annette","ANN_RBT_19",18029,14,0.337,119.754,-18.689,22.389,7.134,"ANN_RBT_19",-18.8076027600849,-17.8723878531285,-2.9391907088101,0.977687487743024,-10.8263900199058,-29.0983914783352,-29.214347912882,6.99721390166564,6.96764285714286,19,1,"RS;HR;KL","ANN-RBT-19",174,30.7,15.3,51.5,3886,"541",NA,"liver really lightish in color",33.2,17.8,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"27","Annette","ANN_RBT_33",16575,19,0.349,141.669,-19.201,26.427,6.92,"ANN_RBT_33",-19.1829804921444,-17.9018040862598,-3.12944998275561,0.988332658268505,-10.6070623796248,-29.5840377510384,-29.5662284829388,6.48510468677884,6.48490952380952,33,1,"RS;HR;KL","ANN-RBT-33",145.8,26.9,11.2,26.9,2199,"497",NA,"",29.4,13.7,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"28","Annette","ANN_RBT_34",18042,27,0.348,120.807,-17.021,24.439,6.114,"ANN_RBT_34",-17.2497338944495,-17.8836214455045,-2.94653067479346,0.977432635585772,-10.8199647567023,-27.4568456470077,-27.6804176203073,5.98303901540313,5.94764285714286,34,1,"RS;HR;KL","ANN-RBT-34",144.2,27.5,11.3,28.6,2177,"398",NA,"",30,13.8,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"29","Annette","ANN_RBT_22",18032,17,0.349,125.27,-22.644,23.006,6.141,"ANN_RBT_22",-22.788017637246,-17.9312335279108,-2.97764014125475,0.976353952022557,-10.7927692803849,-32.9013281699837,-33.0419403592698,6.00988482121596,5.97464285714286,22,1,"RS;HR;KL","ANN-RBT-22",133,24.5,11.8,24.5,2266,"355",NA,"",27,14.3,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"30","Annette","ANN_RBT_23",18053,38,0.333,116.245,-14.564,23.437,6.891,"ANN_RBT_23",-14.8859217773734,-17.8349532133876,-2.91473112606022,0.978537713081403,-10.8478256696578,-25.0992489229754,-25.4142615227975,6.75560164935016,6.72464285714286,23,1,"RS;HR;KL","ANN-RBT-23",151.5,29.5,18.9,34.7,5544,"2710",NA,"stomach super full of organism; possibly wasps per Gordon's observation",32,21.4,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"31","Annette","ANN_RBT_37",18055,40,0.349,112.393,-17.168,24.64,6.826,"ANN_RBT_37",-17.5068650288141,-17.7938593882859,-2.88788065220656,0.979472751068756,-10.871399592825,-27.6869877831734,-28.0188968451869,6.69097285757853,6.65964285714286,37,1,"RS;HR;KL","ANN-RBT-37",194.5,31.5,14,53.7,6130,"3034",NA,"stomach super full!",34,16.5,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"32","Annette","ANN_RBT_38",18027,12,0.335,121.262,-24.382,22.241,6.233,"ANN_RBT_38",-24.4836595086442,-17.8884754669015,-2.94970226503318,0.977322555387215,-10.8171894447063,-34.6462679901574,-34.7456221209249,6.10135941880042,6.06664285714286,38,1,"RS;HR;KL","ANN-RBT-38",233.2,46.5,23.8,132.3,7466,"764",NA,"entre stomach content mass recorded is waste from intestines",49,26.3,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"33","Annette","ANN_RBT_39",18041,26,0.343,117.134,-17.456,24.371,7.271,"ANN_RBT_39",-17.6762622687291,-17.8444372244249,-2.92092792545168,0.978322169907084,-10.8423914538299,-27.919983251728,-28.1354707124197,7.13343150893816,7.10464285714286,39,2,"RS mainly","ANN-RBT-39",176.5,31.5,14.1,48.3,3150,"656",NA,"",34,16.6,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"34","Annette","ANN_RBT_40",16570,14,0.332,131.377,-21.865,26.61,6.117,"ANN_RBT_40",-21.8517224678959,-17.7878603739828,-3.0199588916879,0.988630647184624,-10.7143760864396,-32.3307851871314,-32.3176586119743,5.6832165484832,5.68190952380952,40,2,"RS mainly","ANN-RBT-40",183.5,37.5,16.5,62,6055,"1091",NA,"very oily gonads (small orange oily)",40,19,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"35","Annette","ANN_RBT_01",16688,41,0.335,131.265,-15.923,26.331,6.638,"ANN_RBT_01",-16.9520134011849,-17.7920726052766,-2.1477694832742,0.933247066752771,-11.6956004296732,-26.5556934735776,-27.5160172118827,6.07640877076724,6.08463333333333,5,0,"RS; HR","ANN-RBT-01",198,40.1,21.5,74,NA,NA,NA,"full stomach",NA,NA,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"36","Annette","ANN_RBT_02",16687,40,0.342,127.758,-23.939,28.676,6.652,"ANN_RBT_02",-24.9429155133511,-17.7508313806806,-2.11008343360333,0.933459195775115,-11.7303232150502,-34.0764029027107,-35.0135170704296,6.09036599597704,6.09863333333333,1,0,"RS; HR","ANN-RBT-02",324,56.2,32.2,260,NA,NA,NA,"captured 8/29/18 in the gillnet eggs?-F",NA,NA,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"37","Annette","ANN_RBT_41",18056,41,0.351,130.907,-25.517,18.159,5.72,"ANN_RBT_41",-25.8643366545344,-17.9913700523393,-3.01693300758733,0.974994916761617,-10.758505653392,-35.6374509443982,-35.9761024169742,5.59128910835662,5.55364285714286,41,2,"RS mainly","ANN-RBT-41",190.5,42,17.8,76,6808,"946",NA,"VERY OILY. Gonads/eggs? Stomach contents mostly waste",44.5,20.3,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"38","Annette","ANN_RBT_42",16595,39,0.333,132.898,-24.48,23.524,6.038,"ANN_RBT_42",-24.4430125891385,-17.8046995098528,-3.03613999832548,0.988586597670835,-10.6985126890031,-34.8991125999851,-34.8625473413249,5.60432593462846,5.60290952380952,42,2,"RS mainly","ANN-RBT-42",221,39.5,21.2,113.4,8216,"1187",NA,"",42,23.7,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"39","Annette","ANN_RBT_43",16519,28,0.342,129.331,-18.294,28.651,8.646,"ANN_RBT_43",-18.3878179615669,-17.7920524739799,-2.69519634932429,0.967088768644737,-11.0935058812762,-28.785427814863,-28.8761581117915,8.16936319572121,8.20476190476191,43,2,"RS mainly","ANN-RBT-43",348.8,83,27,424.1,52758,"3321",NA,"gonads seemed to be eggs developing",85.5,29.5,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"40","Annette","ANN_RBT_32",18025,10,0.342,120.098,-20.221,21.871,6.925,"ANN_RBT_32",-20.3057162572035,-17.8760577066683,-2.94158857044189,0.97760421658276,-10.8242906100844,-30.5924254736043,-30.6752444438596,6.78940747889224,6.75864285714286,32,1,"RS;HR;KL","ANN-RBT-32",193,35.2,15.4,61.1,3954,"351",NA,"stomach contents was primarily waste",37.7,17.9,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"41","Annette","ANN_RBT_35",16693,46,0.349,129.934,-19.87,28.554,6.308,"ANN_RBT_35",-21.0245028403538,-17.7764204610116,-2.1334666226777,0.933327564019391,-11.7087767941395,-30.2539954912049,-31.3315248148457,5.74741703367914,5.75463333333333,35,1,"RS;HR;KL","ANN-RBT-35",225.8,39.2,16.2,86,5637,"738",NA,"some popped eggs massed along with the viscera, very little in the stomach",41.7,18.7,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"42","Annette","ANN_RBT_36",18050,35,0.346,120.589,-24.122,22.7,5.988,"ANN_RBT_36",-24.4185069002123,-17.8812957825055,-2.94501109968959,0.977485386094523,-10.8212946881673,-34.4001971715393,-34.690028333373,5.85775858827658,5.82164285714286,36,1,"RS;HR;KL","ANN-RBT-36",227,46.8,19.6,121.7,9927,"610",NA,"air bladder full when massed",49.3,22.1,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
"43","Annette","ANN_RBT_31",16462,23,0.343,136.358,-18.105,27.879,6.997,"ANN_RBT_31",-18.1003445983422,-17.5349418498935,-2.78588963882452,0.989894115978712,-10.9422642387615,-28.8642972085561,-28.8596888538476,6.56549559695405,6.58022619047619,31,1,"RS;HR;KL","ANN-RBT-31",181,31.8,16.8,50.4,3271,"196",NA,"stomach contents was primarily waste",34.3,19.3,"","",NA,NA,NA,NA,NA,1,"ANN",1103.376,25.908,1223151.254,0,780443.6107,0,1140.95574,76054.01667,1.167085807,7.605402,7.605402,2.550147,100,33.5307325,70.1,"8/29/2018","8.3",43,0,43,1,"2 salamander in gillnet (alive and released)","2:00p-7:30p","7:30p-9:30a","","",19,30,1170,19.5,2.205128205,1103.376,"Yes",NA,25.908,"N",4,NA,"NULL","","No","NULL","NULL","NULL","King",47.35891021,-121.4742939,3620,1103.376,20.2,8.1746572,85,"Mt. Baker-Snoqualmie National Forest","NULL",98,"L44701",0.177297146083773,0.171400686695528,0.191018851759778,0.859,24.11,3.63,26.87,4.04,1.56725128789628,1.56725128789628,"Annette","Annette","Annette","Annette",3472,178.051282051282,"rainbow"
